	ID	Identifier	Title	ApiUrl	RecordCount	ColumnCount
3017	3017	37217	Regionale Inkomensverdeling, tijdreeks 1946 - 1994	https://opendata.cbs.nl/ODataApi/OData/37217	7980	28
3018	3018	70050ned	Regionale inkomensverdeling 2000, kerncijfers.	https://opendata.cbs.nl/ODataApi/OData/70050ned	607	119
3019	3019	37599	Regionale inkomensverdeling 1999, kerncijfers.	https://opendata.cbs.nl/ODataApi/OData/37599	640	117
3020	3020	7348SIV	Regionale inkomensverdeling 1998, kerncijfers.	https://opendata.cbs.nl/ODataApi/OData/7348SIV	595	113
3021	3021	70264ned	Financiële problemen, huishoudens 2000-2011	https://opendata.cbs.nl/ODataApi/OData/70264ned	444	13
3022	3022	70738ned	Laag en langdurig laag inkomen; part. huishoudens naar kenmerken, 2000-2014	https://opendata.cbs.nl/ODataApi/OData/70738ned	79920	8
3023	3023	70741ned	Laag en langdurig laag inkomen; personen in part. huishoudens, 2000-2014	https://opendata.cbs.nl/ODataApi/OData/70741ned	108000	7
3024	3024	71222ned	Part. huish. (52 wk. ink.) als basis voor huish. met laag inkomen, 2002	https://opendata.cbs.nl/ODataApi/OData/71222ned	2950	4
3025	3025	70103NED	Personen met laag inkomen: stand, in- en uitstroom	https://opendata.cbs.nl/ODataApi/OData/70103NED	9	6
3026	3026	70101ned	Particuliere huishoudens met inkomen rond het minimum	https://opendata.cbs.nl/ODataApi/OData/70101ned	561	20
3027	3027	70102ned	Personen in particuliere huishoudens met inkomen rond het minimum	https://opendata.cbs.nl/ODataApi/OData/70102ned	1320	15
3028	3028	71815ned	Nalatenschappen; 2005-2011	https://opendata.cbs.nl/ODataApi/OData/71815ned	126	39
3029	3029	71816ned	Nalatenschappen aangifte successie; 2005-2010	https://opendata.cbs.nl/ODataApi/OData/71816ned	108	107
3030	3030	81086ned	Nalatenschappen nagelaten vermogen; 2005-2011	https://opendata.cbs.nl/ODataApi/OData/81086ned	1260	8
3031	3031	81087ned	Nalatenschappen waarvoor aangifte successie; nagelaten vermogen; 2005-2010	https://opendata.cbs.nl/ODataApi/OData/81087ned	1080	8
3032	3032	71818ned	Nalatenschappen 2005 waarvoor aangifte successie; privévermogen	https://opendata.cbs.nl/ODataApi/OData/71818ned	180	5
3033	3033	71817ned	Nalatenschappen 2005; privévermogen	https://opendata.cbs.nl/ODataApi/OData/71817ned	180	5
3034	3034	80572ned	Verkrijgingen uit nalatenschappen waarvoor aangifte; 2005-2010	https://opendata.cbs.nl/ODataApi/OData/80572ned	720	10
3035	3035	37926	Duurzame goederen; bezit naar huishoudenskenmerken, 1972-2004	https://opendata.cbs.nl/ODataApi/OData/37926	1221	43
3036	3036	80048ned	Gemiddeld vermogen; huishoudens; kenmerken, 2002-2014	https://opendata.cbs.nl/ODataApi/OData/80048ned	18788	12
3037	3037	37860gvh	Gemiddelde vermogens van huishoudens, 1993-2000	https://opendata.cbs.nl/ODataApi/OData/37860gvh	2280	9
3038	3038	37734vkh	Huishoudens naar vermogensklassen, 1993-2000	https://opendata.cbs.nl/ODataApi/OData/37734vkh	768	79
3039	3039	70108ned	Negatieve vermogens;  inkomenspositie, samenstelling huishouden, 1995-2000	https://opendata.cbs.nl/ODataApi/OData/70108ned	6	10
3040	3040	80056ned	Samenstelling vermogen; huishoudens, kenmerken, 2002-2014	https://opendata.cbs.nl/ODataApi/OData/80056ned	41580	11
3041	3041	03725svh	Samenstelling vermogens van huishoudens, 1993-2000	https://opendata.cbs.nl/ODataApi/OData/03725svh	8784	13
3042	3042	81513NED	Vermogen; particuliere huishoudens, kenmerken en regio, 2011-2014	https://opendata.cbs.nl/ODataApi/OData/81513NED	116876	9
3043	3043	84861NED	Vermogen van huishoudens; huishoudenskenmerken, regio (indeling 2020)      	https://opendata.cbs.nl/ODataApi/OData/84861NED	316400	8
3044	3044	84649NED	Vermogen van huishoudens; huishoudenskenmerken, regio (indeling 2019)	https://opendata.cbs.nl/ODataApi/OData/84649NED	178800	8
3045	3045	84172NED	Vermogen van huishoudens; huishoudenskenmerken, regio (indeling 2018)	https://opendata.cbs.nl/ODataApi/OData/84172NED	165200	8
3046	3046	83836NED	Vermogen van huishoudens; huishoudenskenmerken, regio 2011-2016 	https://opendata.cbs.nl/ODataApi/OData/83836NED	145200	7
3047	3047	80055ned	Vermogensklassen; huishoudens, kenmerken, 2002-2014	https://opendata.cbs.nl/ODataApi/OData/80055ned	70560	8
3048	3048	70107ned	Vermogensverdeling van huishoudens naar inkomenspositie, 2000	https://opendata.cbs.nl/ODataApi/OData/70107ned	3	7
3049	3049	37662	Historie inkomen, vermogen en consumptie; 1900-1998	https://opendata.cbs.nl/ODataApi/OData/37662	83	53
3050	3050	70702ned	Internationale handel; In- en uitvoer van diensten kerncijfers	https://opendata.cbs.nl/ODataApi/OData/70702ned	2	3
3051	3051	71214ned	Internationale handel in diensten; In -en uitvoer van diensten	https://opendata.cbs.nl/ODataApi/OData/71214ned	2	3
3052	3052	80414ned	Internationale handel; Invoer en uitvoer van diensten naar land, 2003-2013	https://opendata.cbs.nl/ODataApi/OData/80414ned	42240	63
3053	3053	70089NED	Internationale handel; in- en uitvoer van reisverkeersdiensten	https://opendata.cbs.nl/ODataApi/OData/70089NED	140	8
3054	3054	71739ned	In- en uitvoer van goederen; afdeling 01, registratie	https://opendata.cbs.nl/ODataApi/OData/71739ned	2	3
3055	3055	71740ned	In- en uitvoer van goederen; afdeling 02, registratie	https://opendata.cbs.nl/ODataApi/OData/71740ned	2	3
3056	3056	71741ned	In- en uitvoer van goederen; afdeling 03, registratie	https://opendata.cbs.nl/ODataApi/OData/71741ned	2	3
3057	3057	71742ned	In- en uitvoer van goederen; afdeling 04, registratie	https://opendata.cbs.nl/ODataApi/OData/71742ned	2	3
3058	3058	71743ned	In- en uitvoer van goederen; afdeling 05, registratie	https://opendata.cbs.nl/ODataApi/OData/71743ned	2	3
3059	3059	71744ned	In- en uitvoer van goederen; afdeling 06, registratie	https://opendata.cbs.nl/ODataApi/OData/71744ned	2	3
3060	3060	71745ned	In- en uitvoer van goederen; afdeling 07, registratie	https://opendata.cbs.nl/ODataApi/OData/71745ned	2	3
3061	3061	71746ned	In- en uitvoer van goederen; afdeling 08, registratie	https://opendata.cbs.nl/ODataApi/OData/71746ned	2	3
3062	3062	71747ned	In- en uitvoer van goederen; afdeling 09, registratie	https://opendata.cbs.nl/ODataApi/OData/71747ned	2	3
3063	3063	71748ned	In- en uitvoer van goederen; afdeling 10, registratie	https://opendata.cbs.nl/ODataApi/OData/71748ned	2	3
3064	3064	71749ned	In- en uitvoer van goederen; afdeling 11, registratie	https://opendata.cbs.nl/ODataApi/OData/71749ned	2	3
3065	3065	71750ned	In- en uitvoer van goederen; afdeling 12, registratie	https://opendata.cbs.nl/ODataApi/OData/71750ned	2	3
3066	3066	71751ned	In- en uitvoer van goederen; afdeling 13, registratie	https://opendata.cbs.nl/ODataApi/OData/71751ned	2	3
3067	3067	71752ned	In- en uitvoer van goederen; afdeling 14, registratie	https://opendata.cbs.nl/ODataApi/OData/71752ned	2	3
3068	3068	71753ned	In- en uitvoer van goederen; afdeling 15, registratie	https://opendata.cbs.nl/ODataApi/OData/71753ned	2	3
3069	3069	71754ned	In- en uitvoer van goederen; afdeling 16, registratie	https://opendata.cbs.nl/ODataApi/OData/71754ned	2	3
3070	3070	71755ned	In- en uitvoer van goederen; afdeling 17, registratie	https://opendata.cbs.nl/ODataApi/OData/71755ned	2	3
3071	3071	71756ned	In- en uitvoer van goederen; afdeling 18, registratie	https://opendata.cbs.nl/ODataApi/OData/71756ned	2	3
3072	3072	71757ned	In- en uitvoer van goederen; afdeling 19, registratie	https://opendata.cbs.nl/ODataApi/OData/71757ned	2	3
3073	3073	71758ned	In- en uitvoer van goederen; afdeling 20, registratie	https://opendata.cbs.nl/ODataApi/OData/71758ned	2	3
3074	3074	71759ned	In- en uitvoer van goederen; afdeling 21, registratie	https://opendata.cbs.nl/ODataApi/OData/71759ned	2	3
3075	3075	71760ned	In- en uitvoer van goederen; totaal goederensoorten, registratie	https://opendata.cbs.nl/ODataApi/OData/71760ned	2	3
3076	3076	03716	In- en uitvoer, gecorrigeerd voor seizoeninvloeden, vanaf 1996	https://opendata.cbs.nl/ODataApi/OData/03716	69	9
3077	3077	83819NED	Internationale handel en doorvoer; vervoerwijze, 2007-2017	https://opendata.cbs.nl/ODataApi/OData/83819NED	35574	17
3078	3078	83929NED	Internationale handel; in- en uitvoerwaarde, SITC, landen, 1917-2017	https://opendata.cbs.nl/ODataApi/OData/83929NED	30300	5
3079	3079	37562hih	Internationale Handel; In- en uitvoer cijfersamenstelling	https://opendata.cbs.nl/ODataApi/OData/37562hih	1170	8
3080	3080	37952	Internationale handel; in- en uitvoer, Geharmoniseerd Systeem 1996 - 2012	https://opendata.cbs.nl/ODataApi/OData/37952	2280720	6
3081	3081	70792ned	Internationale handel; in- en uitvoer historie 1917-2016	https://opendata.cbs.nl/ODataApi/OData/70792ned	100	55
3082	3082	37830	Internationale handel; in- en uitvoer naar goederengroepen	https://opendata.cbs.nl/ODataApi/OData/37830	28763280	8
3083	3083	37505	Internationale handel; in- en uitvoer van goederen; index 1996 = 100	https://opendata.cbs.nl/ODataApi/OData/37505	468	18
3084	3084	81266ned	Internationale handel; in- en uitvoer naar SITC (1 digit) en land 2008-2017	https://opendata.cbs.nl/ODataApi/OData/81266ned	370370	6
3085	3085	7137shih	Internationale handel; in- en uitvoer; SITC-3, landen(groepen) 1996-2017	https://opendata.cbs.nl/ODataApi/OData/7137shih	7673952	9
3086	3086	70905ned	Internationale handel; in-, uit- en wederuitvoer, SITC 2002-2015	https://opendata.cbs.nl/ODataApi/OData/70905ned	1925	6
3087	3087	70745ned	Handel naar goederensoorten en landen (excl. bijschattingen)	https://opendata.cbs.nl/ODataApi/OData/70745ned	171815808	8
3088	3088	82605NED	Invoer en uitvoer eigendomsoverdracht; volume-ontwikkelingen; 1995-2018	https://opendata.cbs.nl/ODataApi/OData/82605NED	800	12
3089	3089	81949NED	In- en uitvoer; prijs en volume, index 2010=100, ontwikkelingen; 1990-2014	https://opendata.cbs.nl/ODataApi/OData/81949NED	832	12
3090	3090	70992ned	In- en uitvoer; waarde, prijs en volume, index 2000 = 100, 1990 - 2013	https://opendata.cbs.nl/ODataApi/OData/70992ned	792	12
3091	3091	82606NED	Ruilvoet van de buitenlandse handel in goederen, index 2010=100; 1995-2018 	https://opendata.cbs.nl/ODataApi/OData/82606NED	400	7
3092	3092	81950NED	Ruilvoet van de buitenlandse handel in goederen, index 2010=100; 1990-2014	https://opendata.cbs.nl/ODataApi/OData/81950NED	416	7
3093	3093	71728ned	Ruilvoet buitenlandse handel in goederen, index 2000 = 100, 1990 - 2013	https://opendata.cbs.nl/ODataApi/OData/71728ned	396	7
3094	3094	7347ALTN	Areaal, rooiing en aanplant van appel- en perenbomen	https://opendata.cbs.nl/ODataApi/OData/7347ALTN	1470	8
3095	3095	7080LLB	Beteelde oppervlakte per provincie, groenten open grond	https://opendata.cbs.nl/ODataApi/OData/7080LLB	1776	5
3096	3096	80110ned	Boomkwekerij en vaste planten, naar bedrijfsomvang en regio, 2000-2009	https://opendata.cbs.nl/ODataApi/OData/80110ned	680	53
3097	3097	80125ned	Boomkwekerij en vaste planten, naar soort teler en regio, 2000-2009	https://opendata.cbs.nl/ODataApi/OData/80125ned	2040	53
3098	3098	60042ned	Boomkwekerijgewassen en vaste planten 1996 en 2001	https://opendata.cbs.nl/ODataApi/OData/60042ned	26	329
3099	3099	81643NED	Eerste raming beteelde oppervlakte; akkerbouw en tuinbouw, 2013	https://opendata.cbs.nl/ODataApi/OData/81643NED	2	43
3100	3100	70157ned	Fruitbomen in de open grond; ras, leeftijd en plantdichtheid, 1997, 2002	https://opendata.cbs.nl/ODataApi/OData/70157ned	96	27
3101	3101	71509ned	Fruitteelt; oogst en teeltoppervlakte appels en peren per regio, 1997-2017	https://opendata.cbs.nl/ODataApi/OData/71509ned	105	40
3102	3102	70671ned	Fruitteelt; oppervlakte fruitboomgaarden, soort fruit 1992-2016	https://opendata.cbs.nl/ODataApi/OData/70671ned	25	22
3103	3103	70159ned	Fruitteelt in de open grond; oppervlakteklasse appels en peren, 1997, 2002	https://opendata.cbs.nl/ODataApi/OData/70159ned	16	132
3104	3104	70158ned	Fruitteelt in de open grond; regio,  1992, 1997, 2002	https://opendata.cbs.nl/ODataApi/OData/70158ned	30	136
3105	3105	7056APPE	Oogstraming appels en peren	https://opendata.cbs.nl/ODataApi/OData/7056APPE	24	15
3106	3106	3795MAIS	Oogstraming maïs, 1993 - 2007	https://opendata.cbs.nl/ODataApi/OData/3795MAIS	270	5
3107	3107	82886NED	Gebruik gewasbeschermingsmiddelen in de landbouw;gewas en toepassing'95-'12	https://opendata.cbs.nl/ODataApi/OData/82886NED	3834	19
3108	3108	37606	Gebruik gewasbeschermingsmiddelen landbouw;werkzame stof,toepassing '95-'12	https://opendata.cbs.nl/ODataApi/OData/37606	2328	8
3109	3109	03758	Niet-chemische bestrijding in de landbouw (exclusief biologisch), 1995-2004	https://opendata.cbs.nl/ODataApi/OData/03758	1632	21
3110	3110	81142ned	Toepassing van biologische bestrijding in de glastuinbouw '95-'12	https://opendata.cbs.nl/ODataApi/OData/81142ned	6630	38
3111	3111	37574	Toepassing van biologische bestrijding in de landbouw, 1995 - 2004	https://opendata.cbs.nl/ODataApi/OData/37574	3840	39
3112	3112	83035NED	Toepassing van mechanische bestrijdingsmethoden in de landbouw '95-'12	https://opendata.cbs.nl/ODataApi/OData/83035NED	2940	19
3113	3113	7332LLB	Biologische landbouw - Aantallen bedrijven, arealen gewas en veestapel	https://opendata.cbs.nl/ODataApi/OData/7332LLB	510	495
3114	3114	81559NED	Landbouw; biologisch, fase omschakeling; 2011-2017	https://opendata.cbs.nl/ODataApi/OData/81559NED	21	30
3115	3115	81517ned	Landbouw; biologisch, gewassen, dieren, nationaal; 2011-2017	https://opendata.cbs.nl/ODataApi/OData/81517ned	14	411
3116	3116	81558NED	Landbouw; biologisch, gewassen, dieren, regio; 2011-2017	https://opendata.cbs.nl/ODataApi/OData/81558NED	434	26
3117	3117	37110	Mineralen in de landbouw sectorbalans 1990-2011	https://opendata.cbs.nl/ODataApi/OData/37110	54	18
3118	3118	37502	Mineralen op landbouwgrond (bodembalansen) 1990-2014	https://opendata.cbs.nl/ODataApi/OData/37502	63	53
3119	3119	70013ned	Mineralenaangiften (MINAS)	https://opendata.cbs.nl/ODataApi/OData/70013ned	1150	49
3120	3120	37655	Stikstof, fosfor in Nederland, 1986-2013	https://opendata.cbs.nl/ODataApi/OData/37655	40	54
3121	3121	37878	Zware metalen op landbouwgrond, 1980 - 2009	https://opendata.cbs.nl/ODataApi/OData/37878	60	22
3122	3122	80885ned	Dierlijke mest; mest en mineralen per bedrijfstype, 1990-2013	https://opendata.cbs.nl/ODataApi/OData/80885ned	5040	49
3123	3123	80866ned	Dierlijke mest; mest en mineralen per diercategorie, 1990-2013	https://opendata.cbs.nl/ODataApi/OData/80866ned	2247	191
3124	3124	82506NED	Dierlijke mest;prod. en mineralenuitscheiding;bedrijfstype,regio, 1990-2017	https://opendata.cbs.nl/ODataApi/OData/82506NED	5500	27
3125	3125	82505NED	Dierlijke mest; prod. en mineralenuitscheiding; diercat., regio, 1990-2017	https://opendata.cbs.nl/ODataApi/OData/82505NED	61525	22
3126	3126	82504NED	Dierlijke mest; productie, transport en gebruik; kerncijfers, 1950-2017	https://opendata.cbs.nl/ODataApi/OData/82504NED	40	24
3127	3127	80408ned	Dierlijke mest; productie, transport en gebruik; kerncijfers, 1950-2013	https://opendata.cbs.nl/ODataApi/OData/80408ned	36	45
3128	3128	7311slmi	Dierlijke mest en mineralen; productie, transport en gebruik 1994-2015	https://opendata.cbs.nl/ODataApi/OData/7311slmi	18898	103
3129	3129	71461ned	Getransporteerde mest naar herkomst en bestemming, 1994-2013	https://opendata.cbs.nl/ODataApi/OData/71461ned	1200	15
3130	3130	70012ned	Mestafzetovereenkomsten (MAO's), 2002	https://opendata.cbs.nl/ODataApi/OData/70012ned	1248	6
3131	3131	70014ned	Mestproductie- en dierrechten; naar regio en concentratiegebied	https://opendata.cbs.nl/ODataApi/OData/70014ned	161	36
3132	3132	70950NED	Mestproductie en mineralenuitscheiding per bedrijfstype, 1994-2009	https://opendata.cbs.nl/ODataApi/OData/70950NED	3840	61
3133	3133	37767	Mestproductie en mineralenuitscheiding per diercategorie, 1994-2009	https://opendata.cbs.nl/ODataApi/OData/37767	1712	191
3134	3134	37880klb	Milieukosten van de landbouw, 1990-2007	https://opendata.cbs.nl/ODataApi/OData/37880klb	18	54
3135	3135	7141LNWK	Agrarisch dienstverlenende bedrijven, jaarstat., exploitatie en personeel	https://opendata.cbs.nl/ODataApi/OData/7141LNWK	765	108
3136	3136	71839ned	Dienstverlening landbouw; arbeid en financiën, SBI'93, 2006 - 2008	https://opendata.cbs.nl/ODataApi/OData/71839ned	3	31
3137	3137	81162ned	Dienstverlening landbouw; arbeids-en financiële gegevens, 2009-2013	https://opendata.cbs.nl/ODataApi/OData/81162ned	5	33
3138	3138	70667ned	Dienstverlening landbouw; arbeids- en financiële gegevens, 2001-2005	https://opendata.cbs.nl/ODataApi/OData/70667ned	15	41
3139	3139	37411LLB	Koop- en pachtprijzen van landbouwgrond	https://opendata.cbs.nl/ODataApi/OData/37411LLB	6048	29
3140	3140	37569	Prijsindexcijfers landbouw 1995=100	https://opendata.cbs.nl/ODataApi/OData/37569	117	119
3141	3141	37971lix	Prijsindexcijfers landbouw 1990=100, 1990, 1995-1998	https://opendata.cbs.nl/ODataApi/OData/37971lix	65	87
3142	3142	82992NED	Landbouw; kerncijfers van de EU-lidstaten, nr, 1995-2016	https://opendata.cbs.nl/ODataApi/OData/82992NED	748	19
3143	3143	82995NED	Landbouw; investeringen en voorraden, nr, 1995-2016	https://opendata.cbs.nl/ODataApi/OData/82995NED	22	77
3144	3144	82993NED	Landbouw; opbouw inkomen en arbeidsvolume, nr, 1995-2017	https://opendata.cbs.nl/ODataApi/OData/82993NED	23	159
3145	3145	82994NED	Landbouw; output goederen en diensten, nr, 1995-2017	https://opendata.cbs.nl/ODataApi/OData/82994NED	1495	10
3146	3146	71459ned	Landbouw; arbeidskrachten, regio, 2000-2009	https://opendata.cbs.nl/ODataApi/OData/71459ned	1370	77
3147	3147	7355SLLB	Landbouw; bedrijfstype, 1992-2000	https://opendata.cbs.nl/ODataApi/OData/7355SLLB	23157	1299
3148	3148	80130ned	Landbouw; bedrijven met verbreding, hoofdbedrijfstype, regio, 1998-2009	https://opendata.cbs.nl/ODataApi/OData/80130ned	1071	17
3149	3149	71923ned	Landbouw; dieren naar klassenindeling aantal dieren, regio, 2000-2009	https://opendata.cbs.nl/ODataApi/OData/71923ned	310	182
3150	3150	71800ned	Landbouw; economische omvangsklasse, bedrijfstype, 2000-2009	https://opendata.cbs.nl/ODataApi/OData/71800ned	4500	6
3151	3151	71801ned	Landbouw; economische omvangsklasse, hoofdbedrijfstype, regio, 2000-2009	https://opendata.cbs.nl/ODataApi/OData/71801ned	13770	7
3152	3152	7316SLLB	Landbouw; gemeente, 1980-2000	https://opendata.cbs.nl/ODataApi/OData/7316SLLB	21882	1149
3153	3153	71465ned	Landbouw; gewassen, dieren, grondgebruik, bedrijfstype, 2000-2009	https://opendata.cbs.nl/ODataApi/OData/71465ned	500	594
3154	3154	71416ned	Landbouw; gewassen, dieren, grondgebruik, gemeente, 2000-2009	https://opendata.cbs.nl/ODataApi/OData/71416ned	7070	74
3155	3155	71466ned	Landbouw; gewassen, dieren, grondgebruik, hoofdbedrijfstype, 2000-2009	https://opendata.cbs.nl/ODataApi/OData/71466ned	12330	75
3156	3156	71284ned	Landbouw; gewassen, dieren, grondgebruik, regio, 2000-2009	https://opendata.cbs.nl/ODataApi/OData/71284ned	310	594
3157	3157	71922ned	Landbouw; gewassen naar oppervlakteklasse, regio, 2000-2009	https://opendata.cbs.nl/ODataApi/OData/71922ned	310	278
3158	3158	71921ned	Landbouw; grondgebruik naar oppervlakteklasse, regio, 2000-2009	https://opendata.cbs.nl/ODataApi/OData/71921ned	310	98
